scenario,departure_station,arrival_station,departure_hour,count_journey_time,mean_journey_time,min_journey_time,max_journey_time,count_wait_time,mean_wait_time,min_wait_time,max_wait_time
Baseline NB,BELMONT,MILLBRAE,11,1,12.0,12,12,60,29.5,0.0,59.0
Baseline NB,BELMONT,MILLBRAE,12,1,12.0,12,12,60,29.5,0.0,59.0
Baseline NB,BELMONT,MILLBRAE,13,1,12.0,12,12,60,29.5,0.0,59.0
Baseline NB,BELMONT,MILLBRAE,14,1,12.0,12,12,60,29.5,0.0,59.0
Baseline NB,BELMONT,MILLBRAE,15,1,12.0,12,12,60,29.5,0.0,59.0
Baseline NB,BELMONT,MILLBRAE,16,2,12.0,12,12,60,14.5,0.0,29.0
Baseline NB,BELMONT,MILLBRAE,17,2,12.0,12,12,60,14.5,0.0,29.0
Baseline NB,BELMONT,MILLBRAE,18,2,12.0,12,12,60,14.5,0.0,29.0
Baseline NB,BELMONT,MILLBRAE,19,2,12.0,12,12,60,14.5,0.0,29.0
Baseline NB,BELMONT,MILLBRAE,20,2,12.0,12,12,60,14.5,0.0,29.0
Baseline NB,BELMONT,MILLBRAE,21,1,12.0,12,12,60,29.5,0.0,59.0
Baseline NB,BELMONT,MILLBRAE,22,1,12.0,12,12,60,29.5,0.0,59.0
Baseline NB,BELMONT,MILLBRAE,23,1,12.0,12,12,60,29.5,0.0,59.0
Baseline NB,BELMONT,MILLBRAE,24,1,12.0,12,12,7,3.0,0.0,6.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,6,2,33.0,33,33,60,14.5,0.0,29.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,7,2,33.0,33,33,60,14.5,0.0,29.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,8,2,33.0,33,33,60,14.5,0.0,29.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,9,2,33.0,33,33,60,14.5,0.0,29.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,10,2,33.0,33,33,60,14.5,0.0,29.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,11,1,33.0,33,33,60,29.5,0.0,59.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,12,1,33.0,33,33,60,29.5,0.0,59.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,13,1,33.0,33,33,60,29.5,0.0,59.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,14,1,33.0,33,33,60,29.5,0.0,59.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,15,1,33.0,33,33,60,29.5,0.0,59.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,16,2,33.0,33,33,60,14.5,0.0,29.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,17,2,33.0,33,33,60,14.5,0.0,29.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,18,2,33.0,33,33,60,14.5,0.0,29.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,19,2,33.0,33,33,60,14.5,0.0,29.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,20,2,33.0,33,33,60,14.5,0.0,29.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,21,1,33.0,33,33,60,29.5,0.0,59.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,22,1,33.0,33,33,60,29.5,0.0,59.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,23,1,33.0,33,33,60,29.5,0.0,59.0
Baseline NB,BELMONT,SALESFORCE TRANSIT CENTER (STC) $,24,1,33.0,33,33,7,3.0,0.0,6.0
Baseline NB,BELMONT,SAN BRUNO,6,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN BRUNO,7,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN BRUNO,8,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN BRUNO,9,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN BRUNO,10,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN BRUNO,11,1,16.0,16,16,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN BRUNO,12,1,16.0,16,16,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN BRUNO,13,1,16.0,16,16,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN BRUNO,14,1,16.0,16,16,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN BRUNO,15,1,16.0,16,16,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN BRUNO,16,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN BRUNO,17,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN BRUNO,18,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN BRUNO,19,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN BRUNO,20,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN BRUNO,21,1,16.0,16,16,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN BRUNO,22,1,16.0,16,16,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN BRUNO,23,1,16.0,16,16,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN BRUNO,24,1,16.0,16,16,7,3.0,0.0,6.0
Baseline NB,BELMONT,SAN MATEO,6,2,8.0,8,8,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN MATEO,7,2,8.0,8,8,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN MATEO,8,2,8.0,8,8,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN MATEO,9,2,8.0,8,8,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN MATEO,10,2,8.0,8,8,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN MATEO,11,1,8.0,8,8,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN MATEO,12,1,8.0,8,8,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN MATEO,13,1,8.0,8,8,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN MATEO,14,1,8.0,8,8,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN MATEO,15,1,8.0,8,8,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN MATEO,16,2,8.0,8,8,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN MATEO,17,2,8.0,8,8,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN MATEO,18,2,8.0,8,8,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN MATEO,19,2,8.0,8,8,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN MATEO,20,2,8.0,8,8,60,14.5,0.0,29.0
Baseline NB,BELMONT,SAN MATEO,21,1,8.0,8,8,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN MATEO,22,1,8.0,8,8,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN MATEO,23,1,8.0,8,8,60,29.5,0.0,59.0
Baseline NB,BELMONT,SAN MATEO,24,1,8.0,8,8,7,3.0,0.0,6.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,6,2,29.0,29,29,60,14.5,0.0,29.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,7,2,29.0,29,29,60,14.5,0.0,29.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,8,2,29.0,29,29,60,14.5,0.0,29.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,9,2,29.0,29,29,60,14.5,0.0,29.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,10,2,29.0,29,29,60,14.5,0.0,29.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,11,1,29.0,29,29,60,29.5,0.0,59.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,12,1,29.0,29,29,60,29.5,0.0,59.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,13,1,29.0,29,29,60,29.5,0.0,59.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,14,1,29.0,29,29,60,29.5,0.0,59.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,15,1,29.0,29,29,60,29.5,0.0,59.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,16,2,29.0,29,29,60,14.5,0.0,29.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,17,2,29.0,29,29,60,14.5,0.0,29.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,18,2,29.0,29,29,60,14.5,0.0,29.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,19,2,29.0,29,29,60,14.5,0.0,29.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,20,2,29.0,29,29,60,14.5,0.0,29.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,21,1,29.0,29,29,60,29.5,0.0,59.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,22,1,29.0,29,29,60,29.5,0.0,59.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,23,1,29.0,29,29,60,29.5,0.0,59.0
Baseline NB,BELMONT,TOWNSEND / 4TH AND KING $,24,1,29.0,29,29,7,3.0,0.0,6.0
Baseline NB,BLOSSOM HILL (HSR) $,BAYSHORE,5,1,73.0,73,73,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,BAYSHORE,6,1,73.0,73,73,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,BAYSHORE,7,1,73.0,73,73,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,BAYSHORE,8,1,73.0,73,73,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,BAYSHORE,9,1,73.0,73,73,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,BROADWAY,5,1,57.0,57,57,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,BROADWAY,6,1,57.0,57,57,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,BROADWAY,7,1,57.0,57,57,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,BROADWAY,8,1,57.0,57,57,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,BROADWAY,9,1,57.0,57,57,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,5,1,5.0,5,5,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,6,1,5.0,5,5,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,7,1,5.0,5,5,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,8,1,5.0,5,5,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,9,1,5.0,5,5,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,HAYWARD PARK,5,1,53.0,53,53,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,HAYWARD PARK,6,1,53.0,53,53,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,HAYWARD PARK,7,1,53.0,53,53,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,HAYWARD PARK,8,1,53.0,53,53,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,HAYWARD PARK,9,1,53.0,53,53,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,HILLSDALE,5,1,50.0,50,50,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,HILLSDALE,6,1,50.0,50,50,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,HILLSDALE,7,1,50.0,50,50,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,HILLSDALE,8,1,50.0,50,50,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,HILLSDALE,9,1,50.0,50,50,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,LAWRENCE,5,1,23.0,23,23,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,LAWRENCE,6,1,23.0,23,23,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,LAWRENCE,7,1,23.0,23,23,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,LAWRENCE,8,1,23.0,23,23,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,LAWRENCE,9,1,23.0,23,23,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,MILLBRAE,5,1,60.0,60,60,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,MILLBRAE,6,1,60.0,60,60,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,MILLBRAE,7,1,60.0,60,60,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,MILLBRAE,8,1,60.0,60,60,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,MILLBRAE,9,1,60.0,60,60,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,5,1,30.0,30,30,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,6,1,30.0,30,30,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,7,1,30.0,30,30,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,8,1,30.0,30,30,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,9,1,30.0,30,30,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,PALO ALTO,5,1,38.0,38,38,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,PALO ALTO,6,1,38.0,38,38,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,PALO ALTO,7,1,38.0,38,38,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,PALO ALTO,8,1,38.0,38,38,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,PALO ALTO,9,1,38.0,38,38,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,5,1,43.0,43,43,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,6,1,43.0,43,43,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,7,1,43.0,43,43,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,8,1,43.0,43,43,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,9,1,43.0,43,43,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,5,1,84.0,84,84,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,6,1,84.0,84,84,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,7,1,84.0,84,84,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,8,1,84.0,84,84,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,9,1,84.0,84,84,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN ANTONIO,5,1,34.0,34,34,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN ANTONIO,6,1,34.0,34,34,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN ANTONIO,7,1,34.0,34,34,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN ANTONIO,8,1,34.0,34,34,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN ANTONIO,9,1,34.0,34,34,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN CARLOS,5,1,46.0,46,46,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN CARLOS,6,1,46.0,46,46,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN CARLOS,7,1,46.0,46,46,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN CARLOS,8,1,46.0,46,46,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN CARLOS,9,1,46.0,46,46,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN JOSE,5,1,12.0,12,12,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN JOSE,6,1,12.0,12,12,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN JOSE,7,1,12.0,12,12,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN JOSE,8,1,12.0,12,12,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SAN JOSE,9,1,12.0,12,12,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,SUNNYVALE,5,1,26.0,26,26,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SUNNYVALE,6,1,26.0,26,26,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SUNNYVALE,7,1,26.0,26,26,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SUNNYVALE,8,1,26.0,26,26,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,SUNNYVALE,9,1,26.0,26,26,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,5,1,9.0,9,9,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,6,1,9.0,9,9,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,7,1,9.0,9,9,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,8,1,9.0,9,9,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,9,1,9.0,9,9,53,26.0,0.0,52.0
Baseline NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,5,1,80.0,80,80,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,6,1,80.0,80,80,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,7,1,80.0,80,80,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,8,1,80.0,80,80,60,29.5,0.0,59.0
Baseline NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,9,1,80.0,80,80,53,26.0,0.0,52.0
Baseline NB,BROADWAY,BAYSHORE,6,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BROADWAY,BAYSHORE,7,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BROADWAY,BAYSHORE,8,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BROADWAY,BAYSHORE,9,2,16.0,16,16,60,14.5,0.0,29.0
Baseline NB,BROADWAY,BAYSHORE,10,3,15.666666666666666,15,16,60,18.666666666666668,0.0,59.0
Baseline NB,BROADWAY,BAYSHORE,11,1,15.0,15,15,60,29.5,0.0,59.0
Baseline NB,BROADWAY,BAYSHORE,12,1,15.0,15,15,60,29.5,0.0,59.0
Baseline NB,BROADWAY,BAYSHORE,13,1,15.0,15,15,60,29.5,0.0,59.0
Baseline NB,BROADWAY,BAYSHORE,14,1,15.0,15,15,60,29.5,0.0,59.0
Baseline NB,BROADWAY,BAYSHORE,15,1,15.0,15,15,60,25.0,0.0,50.0
Baseline NB,BROADWAY,BAYSHORE,16,2,15.0,15,15,60,14.5,0.0,29.0
Baseline NB,BROADWAY,BAYSHORE,17,2,15.0,15,15,60,14.5,0.0,29.0
Baseline NB,BROADWAY,BAYSHORE,18,2,15.0,15,15,60,14.5,0.0,29.0
Baseline NB,BROADWAY,BAYSHORE,19,2,15.0,15,15,60,14.5,0.0,29.0
Baseline NB,BROADWAY,BAYSHORE,20,2,15.0,15,15,60,19.0,0.0,59.0
Baseline NB,BROADWAY,BAYSHORE,21,1,15.0,15,15,60,29.5,0.0,59.0
Baseline NB,BROADWAY,BAYSHORE,22,1,15.0,15,15,60,29.5,0.0,59.0
Baseline NB,BROADWAY,BAYSHORE,23,1,15.0,15,15,51,25.0,0.0,50.0
Baseline NB,BROADWAY,MILLBRAE,6,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,BROADWAY,MILLBRAE,7,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,BROADWAY,MILLBRAE,8,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,BROADWAY,MILLBRAE,9,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,BROADWAY,MILLBRAE,10,3,3.0,3,3,60,18.666666666666668,0.0,59.0
Baseline NB,BROADWAY,MILLBRAE,11,1,3.0,3,3,60,29.5,0.0,59.0
Baseline NB,BROADWAY,MILLBRAE,12,1,3.0,3,3,60,29.5,0.0,59.0
Baseline NB,BROADWAY,MILLBRAE,13,1,3.0,3,3,60,29.5,0.0,59.0
Baseline NB,BROADWAY,MILLBRAE,14,1,3.0,3,3,60,29.5,0.0,59.0
Baseline NB,BROADWAY,MILLBRAE,15,1,3.0,3,3,60,25.0,0.0,50.0
Baseline NB,BROADWAY,MILLBRAE,16,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,BROADWAY,MILLBRAE,17,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,BROADWAY,MILLBRAE,18,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,BROADWAY,MILLBRAE,19,2,3.0,3,3,60,14.5,0.0,29.0
Baseline NB,BROADWAY,MILLBRAE,20,2,3.0,3,3,60,19.0,0.0,59.0
Baseline NB,BROADWAY,MILLBRAE,21,1,3.0,3,3,60,29.5,0.0,59.0
Baseline NB,BROADWAY,MILLBRAE,22,1,3.0,3,3,60,29.5,0.0,59.0
Baseline NB,BROADWAY,MILLBRAE,23,1,3.0,3,3,51,25.0,0.0,50.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,6,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,7,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,8,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,9,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,10,2,27.0,27,27,60,19.666666666666668,0.0,60.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,11,1,27.0,27,27,60,29.5,0.0,59.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,12,1,27.0,27,27,60,29.5,0.0,59.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,13,1,27.0,27,27,60,29.5,0.0,59.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,14,1,27.0,27,27,60,29.5,0.0,59.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,15,1,27.0,27,27,60,25.0,0.0,50.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,16,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,17,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,18,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,19,2,27.0,27,27,60,14.5,0.0,29.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,20,2,27.0,27,27,60,19.0,0.0,59.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,21,1,27.0,27,27,60,29.5,0.0,59.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,22,1,27.0,27,27,60,29.5,0.0,59.0
Baseline NB,BROADWAY,SALESFORCE TRANSIT CENTER (STC) $,23,1,27.0,27,27,51,25.0,0.0,50.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,6,2,23.0,23,23,60,14.5,0.0,29.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,7,2,23.0,23,23,60,14.5,0.0,29.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,8,2,23.0,23,23,60,14.5,0.0,29.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,9,2,23.0,23,23,60,14.5,0.0,29.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,10,2,23.0,23,23,60,19.666666666666668,0.0,60.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,11,1,23.0,23,23,60,29.5,0.0,59.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,12,1,23.0,23,23,60,29.5,0.0,59.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,13,1,23.0,23,23,60,29.5,0.0,59.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,14,1,23.0,23,23,60,29.5,0.0,59.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,15,1,23.0,23,23,60,25.0,0.0,50.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,16,2,23.0,23,23,60,14.5,0.0,29.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,17,2,23.0,23,23,60,14.5,0.0,29.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,18,2,23.0,23,23,60,14.5,0.0,29.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,19,2,23.0,23,23,60,14.5,0.0,29.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,20,2,23.0,23,23,60,19.0,0.0,59.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,21,1,23.0,23,23,60,29.5,0.0,59.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,22,1,23.0,23,23,60,29.5,0.0,59.0
Baseline NB,BROADWAY,TOWNSEND / 4TH AND KING $,23,1,23.0,23,23,51,25.0,0.0,50.0
Baseline NB,BURLINGAME,22nd STREET,6,2,16.0,16,16,60,114.5,0.0,329.0
Baseline NB,BURLINGAME,22nd STREET,12,1,16.0,16,16,60,29.5,0.0,59.0
