,scenario,departure_station,arrival_station,departure_hour,count_journey_time,mean_journey_time,min_journey_time,max_journey_time,count_wait_time,mean_wait_time,min_wait_time,max_wait_time
83,Existing,22nd Street Caltrain,Gilroy Caltrain,15,1,153.0,153,153,60,113.83333333333333,0.0,151.0
84,Existing,22nd Street Caltrain,Gilroy Caltrain,17,1,142.0,142,142,37,18.0,0.0,36.0
85,Existing,22nd Street Caltrain,Hayward Park Caltrain,4,1,29.0,29,29,60,29.5,0.0,59.0
86,Existing,22nd Street Caltrain,Hayward Park Caltrain,5,1,31.0,31,31,60,24.5,0.0,49.0
87,Existing,22nd Street Caltrain,Hayward Park Caltrain,6,1,32.0,32,32,60,29.5,0.0,59.0
88,Existing,22nd Street Caltrain,Hayward Park Caltrain,7,1,32.0,32,32,60,29.5,0.0,59.0
89,Existing,22nd Street Caltrain,Hayward Park Caltrain,8,1,32.0,32,32,60,20.166666666666668,0.0,45.0
90,Existing,22nd Street Caltrain,Hayward Park Caltrain,9,1,31.0,31,31,60,28.6,0.0,58.0
91,Existing,22nd Street Caltrain,Hayward Park Caltrain,10,1,32.0,32,32,60,29.5,0.0,59.0
92,Existing,22nd Street Caltrain,Hayward Park Caltrain,11,1,32.0,32,32,60,29.5,0.0,59.0
93,Existing,22nd Street Caltrain,Hayward Park Caltrain,12,1,32.0,32,32,60,29.5,0.0,59.0
94,Existing,22nd Street Caltrain,Hayward Park Caltrain,13,1,32.0,32,32,60,29.5,0.0,59.0
95,Existing,22nd Street Caltrain,Hayward Park Caltrain,14,1,32.0,32,32,60,29.5,0.0,59.0
96,Existing,22nd Street Caltrain,Hayward Park Caltrain,15,1,35.0,35,35,60,58.833333333333336,0.0,91.0
97,Existing,22nd Street Caltrain,Hayward Park Caltrain,16,1,36.0,36,36,60,29.5,0.0,59.0
98,Existing,22nd Street Caltrain,Hayward Park Caltrain,17,1,36.0,36,36,60,29.5,0.0,59.0
99,Existing,22nd Street Caltrain,Hayward Park Caltrain,18,1,36.0,36,36,60,28.733333333333334,0.0,57.0
100,Existing,22nd Street Caltrain,Hayward Park Caltrain,19,1,34.0,34,34,60,29.5,0.0,59.0
101,Existing,22nd Street Caltrain,Hayward Park Caltrain,20,1,34.0,34,34,60,29.5,0.0,59.0
102,Existing,22nd Street Caltrain,Hayward Park Caltrain,21,1,34.0,34,34,60,29.5,0.0,59.0
103,Existing,22nd Street Caltrain,Hayward Park Caltrain,22,1,34.0,34,34,60,44.5,0.0,95.0
104,Existing,22nd Street Caltrain,Hayward Park Caltrain,24,1,34.0,34,34,11,5.0,0.0,10.0
105,Existing,22nd Street Caltrain,Hillsdale Caltrain,4,1,33.0,33,33,60,29.5,0.0,59.0
106,Existing,22nd Street Caltrain,Hillsdale Caltrain,5,1,34.0,34,34,60,19.5,0.0,39.0
107,Existing,22nd Street Caltrain,Hillsdale Caltrain,6,2,30.0,25,35,60,17.166666666666668,0.0,43.0
108,Existing,22nd Street Caltrain,Hillsdale Caltrain,7,3,27.0,21,35,60,16.716666666666665,0.0,43.0
109,Existing,22nd Street Caltrain,Hillsdale Caltrain,8,4,26.25,21,35,60,10.05,0.0,29.0
110,Existing,22nd Street Caltrain,Hillsdale Caltrain,9,1,34.0,34,34,60,28.6,0.0,58.0
111,Existing,22nd Street Caltrain,Hillsdale Caltrain,10,1,35.0,35,35,60,29.5,0.0,59.0
112,Existing,22nd Street Caltrain,Hillsdale Caltrain,11,1,35.0,35,35,60,29.5,0.0,59.0
113,Existing,22nd Street Caltrain,Hillsdale Caltrain,12,1,35.0,35,35,60,29.5,0.0,59.0
114,Existing,22nd Street Caltrain,Hillsdale Caltrain,13,1,35.0,35,35,60,29.5,0.0,59.0
115,Existing,22nd Street Caltrain,Hillsdale Caltrain,14,1,35.0,35,35,60,29.5,0.0,59.0
116,Existing,22nd Street Caltrain,Hillsdale Caltrain,15,1,38.0,38,38,60,58.833333333333336,0.0,91.0
117,Existing,22nd Street Caltrain,Hillsdale Caltrain,16,1,39.0,39,39,60,29.5,0.0,59.0
118,Existing,22nd Street Caltrain,Hillsdale Caltrain,17,1,39.0,39,39,60,29.5,0.0,59.0
119,Existing,22nd Street Caltrain,Hillsdale Caltrain,18,1,39.0,39,39,60,28.733333333333334,0.0,57.0
120,Existing,22nd Street Caltrain,Hillsdale Caltrain,19,1,37.0,37,37,60,29.5,0.0,59.0
121,Existing,22nd Street Caltrain,Hillsdale Caltrain,20,1,37.0,37,37,60,29.5,0.0,59.0
122,Existing,22nd Street Caltrain,Hillsdale Caltrain,21,1,37.0,37,37,60,29.5,0.0,59.0
123,Existing,22nd Street Caltrain,Hillsdale Caltrain,22,1,37.0,37,37,60,44.5,0.0,95.0
124,Existing,22nd Street Caltrain,Hillsdale Caltrain,24,1,37.0,37,37,11,5.0,0.0,10.0
125,Existing,22nd Street Caltrain,Lawrence Caltrain,4,1,76.0,76,76,60,29.5,0.0,59.0
126,Existing,22nd Street Caltrain,Lawrence Caltrain,5,1,77.0,77,77,60,19.5,0.0,39.0
127,Existing,22nd Street Caltrain,Lawrence Caltrain,6,2,62.5,60,65,60,17.033333333333335,0.0,41.0
128,Existing,22nd Street Caltrain,Lawrence Caltrain,7,2,61.0,57,65,60,16.516666666666666,0.0,40.0
129,Existing,22nd Street Caltrain,Lawrence Caltrain,8,2,62.0,57,67,60,15.016666666666667,0.0,38.0
130,Existing,22nd Street Caltrain,Lawrence Caltrain,9,1,77.0,77,77,60,28.6,0.0,58.0
131,Existing,22nd Street Caltrain,Lawrence Caltrain,10,1,78.0,78,78,60,29.5,0.0,59.0
132,Existing,22nd Street Caltrain,Lawrence Caltrain,11,1,78.0,78,78,60,29.5,0.0,59.0
133,Existing,22nd Street Caltrain,Lawrence Caltrain,12,1,78.0,78,78,60,29.5,0.0,59.0
134,Existing,22nd Street Caltrain,Lawrence Caltrain,13,1,78.0,78,78,60,29.5,0.0,59.0
135,Existing,22nd Street Caltrain,Lawrence Caltrain,14,1,78.0,78,78,60,29.5,0.0,59.0
136,Existing,22nd Street Caltrain,Lawrence Caltrain,15,1,83.0,83,83,60,113.83333333333333,0.0,151.0
137,Existing,22nd Street Caltrain,Lawrence Caltrain,17,1,75.0,75,75,60,51.733333333333334,0.0,117.0
138,Existing,22nd Street Caltrain,Lawrence Caltrain,19,1,79.0,79,79,60,29.5,0.0,59.0
139,Existing,22nd Street Caltrain,Lawrence Caltrain,20,1,79.0,79,79,60,29.5,0.0,59.0
140,Existing,22nd Street Caltrain,Lawrence Caltrain,21,1,79.0,79,79,60,29.5,0.0,59.0
141,Existing,22nd Street Caltrain,Lawrence Caltrain,22,1,79.0,79,79,60,44.5,0.0,95.0
142,Existing,22nd Street Caltrain,Lawrence Caltrain,24,1,79.0,79,79,11,5.0,0.0,10.0
143,Existing,22nd Street Caltrain,Menlo Park Caltrain,4,1,48.0,48,48,60,29.5,0.0,59.0
144,Existing,22nd Street Caltrain,Menlo Park Caltrain,5,1,51.0,51,51,60,19.5,0.0,39.0
145,Existing,22nd Street Caltrain,Menlo Park Caltrain,6,3,39.0,38,41,60,11.033333333333333,0.0,29.0
146,Existing,22nd Street Caltrain,Menlo Park Caltrain,7,3,38.0,38,38,60,10.716666666666667,0.0,28.0
147,Existing,22nd Street Caltrain,Menlo Park Caltrain,8,3,38.666666666666664,38,40,60,10.183333333333334,0.0,28.0
148,Existing,22nd Street Caltrain,Menlo Park Caltrain,9,1,51.0,51,51,60,28.6,0.0,58.0
149,Existing,22nd Street Caltrain,Menlo Park Caltrain,10,1,52.0,52,52,60,29.5,0.0,59.0
150,Existing,22nd Street Caltrain,Menlo Park Caltrain,11,1,52.0,52,52,60,29.5,0.0,59.0
151,Existing,22nd Street Caltrain,Menlo Park Caltrain,12,1,52.0,52,52,60,29.5,0.0,59.0
152,Existing,22nd Street Caltrain,Menlo Park Caltrain,13,1,52.0,52,52,60,29.5,0.0,59.0
153,Existing,22nd Street Caltrain,Menlo Park Caltrain,14,1,52.0,52,52,60,29.5,0.0,59.0
154,Existing,22nd Street Caltrain,Menlo Park Caltrain,15,1,55.0,55,55,60,58.833333333333336,0.0,91.0
155,Existing,22nd Street Caltrain,Menlo Park Caltrain,16,1,58.0,58,58,60,29.5,0.0,59.0
156,Existing,22nd Street Caltrain,Menlo Park Caltrain,17,1,58.0,58,58,60,29.5,0.0,59.0
157,Existing,22nd Street Caltrain,Menlo Park Caltrain,18,1,58.0,58,58,60,28.733333333333334,0.0,57.0
158,Existing,22nd Street Caltrain,Menlo Park Caltrain,19,1,54.0,54,54,60,29.5,0.0,59.0
159,Existing,22nd Street Caltrain,Menlo Park Caltrain,20,1,54.0,54,54,60,29.5,0.0,59.0
160,Existing,22nd Street Caltrain,Menlo Park Caltrain,21,1,54.0,54,54,60,29.5,0.0,59.0
161,Existing,22nd Street Caltrain,Menlo Park Caltrain,22,1,54.0,54,54,60,44.5,0.0,95.0
162,Existing,22nd Street Caltrain,Menlo Park Caltrain,24,1,54.0,54,54,11,5.0,0.0,10.0
163,Existing,22nd Street Caltrain,Millbrae Caltrain,4,1,19.0,19,19,60,29.5,0.0,59.0
164,Existing,22nd Street Caltrain,Millbrae Caltrain,5,1,19.0,19,19,60,19.5,0.0,39.0
165,Existing,22nd Street Caltrain,Millbrae Caltrain,6,4,14.75,13,20,60,6.766666666666667,0.0,19.0
166,Existing,22nd Street Caltrain,Millbrae Caltrain,7,4,14.75,13,20,60,7.366666666666666,0.0,19.0
167,Existing,22nd Street Caltrain,Millbrae Caltrain,8,4,14.75,13,20,60,7.766666666666667,0.0,19.0
168,Existing,22nd Street Caltrain,Millbrae Caltrain,9,1,20.0,20,20,60,28.6,0.0,58.0
169,Existing,22nd Street Caltrain,Millbrae Caltrain,10,1,21.0,21,21,60,29.5,0.0,59.0
170,Existing,22nd Street Caltrain,Millbrae Caltrain,11,1,21.0,21,21,60,29.5,0.0,59.0
171,Existing,22nd Street Caltrain,Millbrae Caltrain,12,1,21.0,21,21,60,29.5,0.0,59.0
172,Existing,22nd Street Caltrain,Millbrae Caltrain,13,1,21.0,21,21,60,29.5,0.0,59.0
173,Existing,22nd Street Caltrain,Millbrae Caltrain,14,1,21.0,21,21,60,29.5,0.0,59.0
174,Existing,22nd Street Caltrain,Millbrae Caltrain,15,1,23.0,23,23,60,58.833333333333336,0.0,91.0
175,Existing,22nd Street Caltrain,Millbrae Caltrain,16,1,24.0,24,24,60,29.5,0.0,59.0
176,Existing,22nd Street Caltrain,Millbrae Caltrain,17,1,24.0,24,24,60,29.5,0.0,59.0
177,Existing,22nd Street Caltrain,Millbrae Caltrain,18,1,24.0,24,24,60,28.733333333333334,0.0,57.0
178,Existing,22nd Street Caltrain,Millbrae Caltrain,19,1,22.0,22,22,60,29.5,0.0,59.0
179,Existing,22nd Street Caltrain,Millbrae Caltrain,20,1,22.0,22,22,60,29.5,0.0,59.0
180,Existing,22nd Street Caltrain,Millbrae Caltrain,21,1,22.0,22,22,60,29.5,0.0,59.0
181,Existing,22nd Street Caltrain,Millbrae Caltrain,22,1,22.0,22,22,60,44.5,0.0,95.0
182,Existing,22nd Street Caltrain,Millbrae Caltrain,24,1,23.0,23,23,11,5.0,0.0,10.0
183,Existing,22nd Street Caltrain,Morgan Hill Caltrain,15,1,132.0,132,132,60,113.83333333333333,0.0,151.0
184,Existing,22nd Street Caltrain,Morgan Hill Caltrain,17,1,121.0,121,121,37,18.0,0.0,36.0
185,Existing,22nd Street Caltrain,Mountain View Caltrain,4,1,65.0,65,65,60,29.5,0.0,59.0
186,Existing,22nd Street Caltrain,Mountain View Caltrain,5,1,68.0,68,68,60,19.5,0.0,39.0
187,Existing,22nd Street Caltrain,Mountain View Caltrain,6,3,53.0,49,55,60,10.1,0.0,29.0
188,Existing,22nd Street Caltrain,Mountain View Caltrain,7,4,50.0,47,55,60,9.316666666666666,0.0,28.0
189,Existing,22nd Street Caltrain,Mountain View Caltrain,8,4,50.5,47,57,60,9.716666666666667,0.0,28.0
190,Existing,22nd Street Caltrain,Mountain View Caltrain,9,1,68.0,68,68,60,28.6,0.0,58.0
191,Existing,22nd Street Caltrain,Mountain View Caltrain,10,1,69.0,69,69,60,29.5,0.0,59.0
192,Existing,22nd Street Caltrain,Mountain View Caltrain,11,1,69.0,69,69,60,29.5,0.0,59.0
193,Existing,22nd Street Caltrain,Mountain View Caltrain,12,1,69.0,69,69,60,29.5,0.0,59.0
194,Existing,22nd Street Caltrain,Mountain View Caltrain,13,1,69.0,69,69,60,29.5,0.0,59.0
195,Existing,22nd Street Caltrain,Mountain View Caltrain,14,1,69.0,69,69,60,29.5,0.0,59.0
196,Existing,22nd Street Caltrain,Mountain View Caltrain,15,1,73.0,73,73,60,58.833333333333336,0.0,91.0
197,Existing,22nd Street Caltrain,Mountain View Caltrain,16,1,66.0,66,66,60,29.5,0.0,59.0
198,Existing,22nd Street Caltrain,Mountain View Caltrain,17,1,66.0,66,66,60,29.5,0.0,59.0
199,Existing,22nd Street Caltrain,Mountain View Caltrain,18,1,67.0,67,67,60,28.733333333333334,0.0,57.0
200,Existing,22nd Street Caltrain,Mountain View Caltrain,19,1,70.0,70,70,60,29.5,0.0,59.0
201,Existing,22nd Street Caltrain,Mountain View Caltrain,20,1,70.0,70,70,60,29.5,0.0,59.0
202,Existing,22nd Street Caltrain,Mountain View Caltrain,21,1,70.0,70,70,60,29.5,0.0,59.0
203,Existing,22nd Street Caltrain,Mountain View Caltrain,22,1,70.0,70,70,60,44.5,0.0,95.0
204,Existing,22nd Street Caltrain,Mountain View Caltrain,24,1,70.0,70,70,11,5.0,0.0,10.0
205,Existing,22nd Street Caltrain,Palo Alto Caltrain,4,1,52.0,52,52,60,29.5,0.0,59.0
206,Existing,22nd Street Caltrain,Palo Alto Caltrain,5,1,55.0,55,55,60,19.5,0.0,39.0
207,Existing,22nd Street Caltrain,Palo Alto Caltrain,6,4,46.0,42,55,60,6.766666666666667,0.0,19.0
208,Existing,22nd Street Caltrain,Palo Alto Caltrain,7,5,43.0,34,55,60,6.316666666666666,0.0,19.0
209,Existing,22nd Street Caltrain,Palo Alto Caltrain,8,5,43.4,34,55,60,6.716666666666667,0.0,19.0
210,Existing,22nd Street Caltrain,Palo Alto Caltrain,9,1,55.0,55,55,60,28.6,0.0,58.0
211,Existing,22nd Street Caltrain,Palo Alto Caltrain,10,1,56.0,56,56,60,29.5,0.0,59.0
212,Existing,22nd Street Caltrain,Palo Alto Caltrain,11,1,56.0,56,56,60,29.5,0.0,59.0
213,Existing,22nd Street Caltrain,Palo Alto Caltrain,12,1,56.0,56,56,60,29.5,0.0,59.0
214,Existing,22nd Street Caltrain,Palo Alto Caltrain,13,1,56.0,56,56,60,29.5,0.0,59.0
215,Existing,22nd Street Caltrain,Palo Alto Caltrain,14,1,56.0,56,56,60,29.5,0.0,59.0
216,Existing,22nd Street Caltrain,Palo Alto Caltrain,15,1,60.0,60,60,60,222.0,0.0,269.0
217,Existing,22nd Street Caltrain,Palo Alto Caltrain,19,1,58.0,58,58,60,29.5,0.0,59.0
218,Existing,22nd Street Caltrain,Palo Alto Caltrain,20,1,58.0,58,58,60,29.5,0.0,59.0
219,Existing,22nd Street Caltrain,Palo Alto Caltrain,21,1,58.0,58,58,60,29.5,0.0,59.0
220,Existing,22nd Street Caltrain,Palo Alto Caltrain,22,1,58.0,58,58,60,44.5,0.0,95.0
221,Existing,22nd Street Caltrain,Palo Alto Caltrain,24,1,58.0,58,58,11,5.0,0.0,10.0
222,Existing,22nd Street Caltrain,Redwood City Caltrain,4,1,42.0,42,42,60,29.5,0.0,59.0
223,Existing,22nd Street Caltrain,Redwood City Caltrain,5,1,46.0,46,46,60,19.5,0.0,39.0
224,Existing,22nd Street Caltrain,Redwood City Caltrain,6,4,36.5,32,47,60,6.766666666666667,0.0,19.0
225,Existing,22nd Street Caltrain,Redwood City Caltrain,7,4,34.75,28,47,60,7.366666666666666,0.0,19.0
226,Existing,22nd Street Caltrain,Redwood City Caltrain,8,4,35.25,28,47,60,7.766666666666667,0.0,19.0
227,Existing,22nd Street Caltrain,Redwood City Caltrain,9,1,46.0,46,46,60,28.6,0.0,58.0
228,Existing,22nd Street Caltrain,Redwood City Caltrain,10,1,47.0,47,47,60,29.5,0.0,59.0
229,Existing,22nd Street Caltrain,Redwood City Caltrain,11,1,47.0,47,47,60,29.5,0.0,59.0
230,Existing,22nd Street Caltrain,Redwood City Caltrain,12,1,47.0,47,47,60,29.5,0.0,59.0
231,Existing,22nd Street Caltrain,Redwood City Caltrain,13,1,47.0,47,47,60,29.5,0.0,59.0
232,Existing,22nd Street Caltrain,Redwood City Caltrain,14,1,47.0,47,47,60,29.5,0.0,59.0
233,Existing,22nd Street Caltrain,Redwood City Caltrain,15,1,50.0,50,50,60,58.833333333333336,0.0,91.0
234,Existing,22nd Street Caltrain,Redwood City Caltrain,16,1,52.0,52,52,60,29.5,0.0,59.0
235,Existing,22nd Street Caltrain,Redwood City Caltrain,17,1,52.0,52,52,60,29.5,0.0,59.0
236,Existing,22nd Street Caltrain,Redwood City Caltrain,18,1,52.0,52,52,60,28.733333333333334,0.0,57.0
237,Existing,22nd Street Caltrain,Redwood City Caltrain,19,1,49.0,49,49,60,29.5,0.0,59.0
238,Existing,22nd Street Caltrain,Redwood City Caltrain,20,1,49.0,49,49,60,29.5,0.0,59.0
239,Existing,22nd Street Caltrain,Redwood City Caltrain,21,1,49.0,49,49,60,29.5,0.0,59.0
240,Existing,22nd Street Caltrain,Redwood City Caltrain,22,1,49.0,49,49,60,44.5,0.0,95.0
241,Existing,22nd Street Caltrain,Redwood City Caltrain,24,1,49.0,49,49,11,5.0,0.0,10.0
242,Existing,22nd Street Caltrain,San Antonio Caltrain,4,1,60.0,60,60,60,29.5,0.0,59.0
243,Existing,22nd Street Caltrain,San Antonio Caltrain,5,1,63.0,63,63,60,40.5,0.0,81.0
244,Existing,22nd Street Caltrain,San Antonio Caltrain,6,1,50.0,50,50,60,29.5,0.0,59.0
245,Existing,22nd Street Caltrain,San Antonio Caltrain,7,1,50.0,50,50,60,29.233333333333334,0.0,57.0
246,Existing,22nd Street Caltrain,San Antonio Caltrain,8,1,52.0,52,52,60,22.166666666666668,0.0,49.0
247,Existing,22nd Street Caltrain,San Antonio Caltrain,9,1,63.0,63,63,60,28.6,0.0,58.0
248,Existing,22nd Street Caltrain,San Antonio Caltrain,10,1,64.0,64,64,60,29.5,0.0,59.0
249,Existing,22nd Street Caltrain,San Antonio Caltrain,11,1,64.0,64,64,60,29.5,0.0,59.0
250,Existing,22nd Street Caltrain,San Antonio Caltrain,12,1,64.0,64,64,60,29.5,0.0,59.0
251,Existing,22nd Street Caltrain,San Antonio Caltrain,13,1,64.0,64,64,60,29.5,0.0,59.0
252,Existing,22nd Street Caltrain,San Antonio Caltrain,14,1,64.0,64,64,60,29.5,0.0,59.0
253,Existing,22nd Street Caltrain,San Antonio Caltrain,15,1,68.0,68,68,60,222.0,0.0,269.0
254,Existing,22nd Street Caltrain,San Antonio Caltrain,19,1,65.0,65,65,60,29.5,0.0,59.0
255,Existing,22nd Street Caltrain,San Antonio Caltrain,20,1,65.0,65,65,60,29.5,0.0,59.0
256,Existing,22nd Street Caltrain,San Antonio Caltrain,21,1,65.0,65,65,60,29.5,0.0,59.0
257,Existing,22nd Street Caltrain,San Antonio Caltrain,22,1,65.0,65,65,60,44.5,0.0,95.0
258,Existing,22nd Street Caltrain,San Antonio Caltrain,24,1,65.0,65,65,11,5.0,0.0,10.0
259,Existing,22nd Street Caltrain,San Bruno Caltrain,4,1,15.0,15,15,60,29.5,0.0,59.0
260,Existing,22nd Street Caltrain,San Bruno Caltrain,5,1,15.0,15,15,60,24.5,0.0,49.0
261,Existing,22nd Street Caltrain,San Bruno Caltrain,6,1,16.0,16,16,60,23.5,0.0,50.0
262,Existing,22nd Street Caltrain,San Bruno Caltrain,7,2,13.0,10,16,60,21.85,0.0,50.0
263,Existing,22nd Street Caltrain,San Bruno Caltrain,8,2,13.0,10,16,60,18.516666666666666,0.0,45.0
264,Existing,22nd Street Caltrain,San Bruno Caltrain,9,1,16.0,16,16,60,28.6,0.0,58.0
265,Existing,22nd Street Caltrain,San Bruno Caltrain,10,1,16.0,16,16,60,29.5,0.0,59.0
266,Existing,22nd Street Caltrain,San Bruno Caltrain,11,1,16.0,16,16,60,29.5,0.0,59.0
267,Existing,22nd Street Caltrain,San Bruno Caltrain,12,1,16.0,16,16,60,29.5,0.0,59.0
268,Existing,22nd Street Caltrain,San Bruno Caltrain,13,1,16.0,16,16,60,29.5,0.0,59.0
269,Existing,22nd Street Caltrain,San Bruno Caltrain,14,1,16.0,16,16,60,29.5,0.0,59.0
270,Existing,22nd Street Caltrain,San Bruno Caltrain,15,1,16.0,16,16,60,58.833333333333336,0.0,91.0
271,Existing,22nd Street Caltrain,San Bruno Caltrain,16,1,19.0,19,19,60,29.5,0.0,59.0
272,Existing,22nd Street Caltrain,San Bruno Caltrain,17,1,19.0,19,19,60,29.5,0.0,59.0
273,Existing,22nd Street Caltrain,San Bruno Caltrain,18,1,19.0,19,19,60,28.733333333333334,0.0,57.0
274,Existing,22nd Street Caltrain,San Bruno Caltrain,19,1,16.0,16,16,60,29.5,0.0,59.0
275,Existing,22nd Street Caltrain,San Bruno Caltrain,20,1,16.0,16,16,60,29.5,0.0,59.0
276,Existing,22nd Street Caltrain,San Bruno Caltrain,21,1,16.0,16,16,60,29.5,0.0,59.0
277,Existing,22nd Street Caltrain,San Bruno Caltrain,22,1,16.0,16,16,60,44.5,0.0,95.0
278,Existing,22nd Street Caltrain,San Bruno Caltrain,24,1,15.0,15,15,11,5.0,0.0,10.0
279,Existing,22nd Street Caltrain,San Carlos Caltrain,4,1,39.0,39,39,60,29.5,0.0,59.0
280,Existing,22nd Street Caltrain,San Carlos Caltrain,5,1,41.0,41,41,60,19.5,0.0,39.0
281,Existing,22nd Street Caltrain,San Carlos Caltrain,6,3,33.333333333333336,27,43,60,11.7,0.0,31.0
282,Existing,22nd Street Caltrain,San Carlos Caltrain,7,3,33.333333333333336,27,43,60,11.716666666666667,0.0,31.0
283,Existing,22nd Street Caltrain,San Carlos Caltrain,8,3,34.0,29,43,60,10.516666666666667,0.0,29.0
284,Existing,22nd Street Caltrain,San Carlos Caltrain,9,1,41.0,41,41,60,28.6,0.0,58.0
285,Existing,22nd Street Caltrain,San Carlos Caltrain,10,1,42.0,42,42,60,29.5,0.0,59.0
286,Existing,22nd Street Caltrain,San Carlos Caltrain,11,1,42.0,42,42,60,29.5,0.0,59.0
287,Existing,22nd Street Caltrain,San Carlos Caltrain,12,1,42.0,42,42,60,29.5,0.0,59.0
288,Existing,22nd Street Caltrain,San Carlos Caltrain,13,1,42.0,42,42,60,29.5,0.0,59.0
289,Existing,22nd Street Caltrain,San Carlos Caltrain,14,1,42.0,42,42,60,29.5,0.0,59.0
290,Existing,22nd Street Caltrain,San Carlos Caltrain,15,1,45.0,45,45,60,58.833333333333336,0.0,91.0
291,Existing,22nd Street Caltrain,San Carlos Caltrain,16,1,46.0,46,46,60,29.5,0.0,59.0
292,Existing,22nd Street Caltrain,San Carlos Caltrain,17,1,46.0,46,46,60,29.5,0.0,59.0
293,Existing,22nd Street Caltrain,San Carlos Caltrain,18,1,46.0,46,46,60,28.733333333333334,0.0,57.0
294,Existing,22nd Street Caltrain,San Carlos Caltrain,19,1,44.0,44,44,60,29.5,0.0,59.0
295,Existing,22nd Street Caltrain,San Carlos Caltrain,20,1,44.0,44,44,60,29.5,0.0,59.0
296,Existing,22nd Street Caltrain,San Carlos Caltrain,21,1,44.0,44,44,60,29.5,0.0,59.0
297,Existing,22nd Street Caltrain,San Carlos Caltrain,22,1,44.0,44,44,60,44.5,0.0,95.0
298,Existing,22nd Street Caltrain,San Carlos Caltrain,24,1,44.0,44,44,11,5.0,0.0,10.0
299,Existing,22nd Street Caltrain,San Francisco Caltrain,5,1,6.0,6,6,60,28.666666666666668,0.0,57.0
300,Existing,22nd Street Caltrain,San Francisco Caltrain,6,1,6.0,6,6,60,37.6,0.0,77.0
301,Existing,22nd Street Caltrain,San Francisco Caltrain,7,1,7.0,7,7,60,29.95,0.0,62.0
302,Existing,22nd Street Caltrain,San Francisco Caltrain,8,1,7.0,7,7,60,28.7,0.0,53.0
303,Existing,22nd Street Caltrain,San Francisco Caltrain,9,1,7.0,7,7,60,29.266666666666666,0.0,58.0
304,Existing,22nd Street Caltrain,San Francisco Caltrain,10,1,8.0,8,8,60,28.75,0.0,56.0
305,Existing,22nd Street Caltrain,San Francisco Caltrain,11,1,7.0,7,7,60,29.5,0.0,59.0
306,Existing,22nd Street Caltrain,San Francisco Caltrain,12,1,7.0,7,7,60,29.5,0.0,59.0
307,Existing,22nd Street Caltrain,San Francisco Caltrain,13,1,7.0,7,7,60,29.5,0.0,59.0
308,Existing,22nd Street Caltrain,San Francisco Caltrain,14,1,7.0,7,7,60,30.1,0.0,61.0
309,Existing,22nd Street Caltrain,San Francisco Caltrain,15,1,9.0,9,9,60,30.3,0.0,62.0
310,Existing,22nd Street Caltrain,San Francisco Caltrain,16,2,6.5,6,7,60,20.166666666666668,0.0,46.0
311,Existing,22nd Street Caltrain,San Francisco Caltrain,17,4,7.0,6,8,60,8.35,0.0,26.0
312,Existing,22nd Street Caltrain,San Francisco Caltrain,18,5,6.4,6,7,60,7.033333333333333,0.0,22.0
313,Existing,22nd Street Caltrain,San Francisco Caltrain,19,5,6.6,6,7,60,8.9,0.0,38.0
314,Existing,22nd Street Caltrain,San Francisco Caltrain,20,1,6.0,6,6,60,20.683333333333334,0.0,36.0
315,Existing,22nd Street Caltrain,San Francisco Caltrain,21,1,7.0,7,7,60,29.5,0.0,59.0
316,Existing,22nd Street Caltrain,San Francisco Caltrain,22,1,7.0,7,7,60,29.5,0.0,59.0
317,Existing,22nd Street Caltrain,San Francisco Caltrain,23,2,7.0,7,7,59,18.322033898305083,0.0,44.0
318,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,4,1,92.0,92,92,60,29.5,0.0,59.0
319,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,5,1,96.0,96,96,60,19.5,0.0,39.0
320,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,6,4,73.5,64,81,60,6.766666666666667,0.0,19.0
321,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,7,5,70.8,62,81,60,6.316666666666666,0.0,19.0
322,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,8,5,71.0,62,82,60,6.716666666666667,0.0,19.0
323,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,9,1,90.0,90,90,60,28.6,0.0,58.0
324,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,10,1,91.0,91,91,60,29.5,0.0,59.0
325,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,11,1,91.0,91,91,60,29.5,0.0,59.0
326,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,12,1,91.0,91,91,60,29.5,0.0,59.0
327,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,13,1,91.0,91,91,60,29.5,0.0,59.0
328,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,14,1,91.0,91,91,60,29.5,0.0,59.0
329,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,15,1,100.0,100,100,60,58.833333333333336,0.0,91.0
330,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,16,1,86.0,86,86,60,29.5,0.0,59.0
331,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,17,1,90.0,90,90,60,29.5,0.0,59.0
332,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,18,1,88.0,88,88,60,28.733333333333334,0.0,57.0
333,Existing,22nd Street Caltrain,San Jose Diridon Caltrain,19,1,92.0,92,92,60,29.5,0.0,59.0
