TOD,Scenario,Station_Name,Ridership_Number,lat,lon
wknd,Ridership_2040_HSR2,Millbrae,461063,37.60005813774365,-122.38716357110485
wknd,Ridership_2040_HSR2,Morgan Hill,0,37.12973319634205,-121.650645664784
wknd,Ridership_2040_HSR2,Mountain View,260121,37.39445754646227,-122.07593286878692
wknd,Ridership_2040_HSR2,Palo Alto,369830,37.44319218110702,-122.16441235036379
wknd,Ridership_2040_HSR2,Redwood City,377239,37.48575969310709,-122.23136195740514
wknd,Ridership_2040_HSR2,San Antonio,267468,37.407509282199506,-122.10751724793137
wknd,Ridership_2040_HSR2,San Bruno,428637,37.630742889729746,-122.41180196248293
wknd,Ridership_2040_HSR2,San Carlos,360313,37.50812619416385,-122.26029797578131
wknd,Ridership_2040_HSR2,San Jose Diridon,111848,37.32973433784033,-121.90337965869688
wknd,Ridership_2040_HSR2,San Martin,0,37.08595316953493,-121.61044251655308
wknd,Ridership_2040_HSR2,San Mateo,423274,37.5681603459612,-122.32391967532075
wknd,Ridership_2040_HSR2,Santa Clara,133021,37.353207282614996,-121.93549376712492
wknd,Ridership_2040_HSR2,South San Francisco,441161,37.65434311314393,-122.40632367452082
wknd,Ridership_2040_HSR2,Sunnyvale,207204,37.37884425148521,-122.03140710781794
wknd,Ridership_2040_HSR2,Tamien,21235,37.31274326682811,-121.88475697613043
wknd,Ridership_2040_HSR2,Transbay,243226,37.789051867125714,-122.39702424974188
wknd,Ridership_2040_high,22nd St,591294,37.757576360740146,-122.39241209707016
wknd,Ridership_2040_high,4th and King,566618,37.77673761681249,-122.39494716886722
wknd,Ridership_2040_high,Atherton,489738,37.46447556254199,-122.19767440578178
wknd,Ridership_2040_high,Bayshore,606639,37.707716194010786,-122.40181692100869
wknd,Ridership_2040_high,Belmont,511469,37.52120335901958,-122.27624353516848
wknd,Ridership_2040_high,Blossom Hill,19592,37.252451211010396,-121.79772696072882
wknd,Ridership_2040_high,Broadway,578770,37.58728824070041,-122.36206316363042
wknd,Ridership_2040_high,Burlingame,572694,37.579784239598354,-122.34406869702896
wknd,Ridership_2040_high,California Ave,404829,37.428924920324114,-122.14130909428673
wknd,Ridership_2040_high,Capitol,27032,37.28400149341915,-121.84184124217718
wknd,Ridership_2040_high,College Park,184264,37.34287482384451,-121.91566711874347
wknd,Ridership_2040_high,Gilroy,2759,37.004510163602646,-121.56675298501878
wknd,Ridership_2040_high,Hayward Park,548824,37.5529445877276,-122.30942618742424
wknd,Ridership_2040_high,Hillsdale,556853,37.54157217114981,-122.30068921820495
wknd,Ridership_2040_high,Lawrence,246419,37.37054208586365,-121.99678611573393
wknd,Ridership_2040_high,Menlo Park,492404,37.45481747441266,-122.18234505381756
wknd,Ridership_2040_high,Millbrae,608685,37.60005813774365,-122.38716357110485
wknd,Ridership_2040_high,Morgan Hill,8866,37.12973319634205,-121.650645664784
wknd,Ridership_2040_high,Mountain View,369055,37.39445754646227,-122.07593286878692
wknd,Ridership_2040_high,Palo Alto,525388,37.44319218110702,-122.16441235036379
wknd,Ridership_2040_high,Redwood City,538532,37.48575969310709,-122.23136195740514
wknd,Ridership_2040_high,San Antonio,377797,37.407509282199506,-122.10751724793137
wknd,Ridership_2040_high,San Bruno,585497,37.630742889729746,-122.41180196248293
wknd,Ridership_2040_high,San Carlos,506385,37.50812619416385,-122.26029797578131
wknd,Ridership_2040_high,San Jose Diridon,184667,37.32973433784033,-121.90337965869688
wknd,Ridership_2040_high,San Martin,2759,37.08595316953493,-121.61044251655308
wknd,Ridership_2040_high,San Mateo,567176,37.5681603459612,-122.32391967532075
wknd,Ridership_2040_high,Santa Clara,212939,37.353207282614996,-121.93549376712492
wknd,Ridership_2040_high,South San Francisco,618171,37.65434311314393,-122.40632367452082
wknd,Ridership_2040_high,Sunnyvale,305629,37.37884425148521,-122.03140710781794
wknd,Ridership_2040_high,Tamien,61039,37.31274326682811,-121.88475697613043
wknd,Ridership_2040_high,Transbay,360654,37.789051867125714,-122.39702424974188
wknd,Ridership_2040_moderate,22nd St,577809,37.757576360740146,-122.39241209707016
wknd,Ridership_2040_moderate,4th and King,565068,37.77673761681249,-122.39494716886722
wknd,Ridership_2040_moderate,Atherton,463543,37.46447556254199,-122.19767440578178
wknd,Ridership_2040_moderate,Bayshore,595138,37.707716194010786,-122.40181692100869
wknd,Ridership_2040_moderate,Belmont,486297,37.52120335901958,-122.27624353516848
wknd,Ridership_2040_moderate,Blossom Hill,15717,37.252451211010396,-121.79772696072882
wknd,Ridership_2040_moderate,Broadway,555334,37.58728824070041,-122.36206316363042
wknd,Ridership_2040_moderate,Burlingame,549134,37.579784239598354,-122.34406869702896
wknd,Ridership_2040_moderate,California Ave,379998,37.428924920324114,-122.14130909428673
wknd,Ridership_2040_moderate,Capitol,22134,37.28400149341915,-121.84184124217718
wknd,Ridership_2040_moderate,College Park,165385,37.34287482384451,-121.91566711874347
wknd,Ridership_2040_moderate,Gilroy,1395,37.004510163602646,-121.56675298501878
wknd,Ridership_2040_moderate,Hayward Park,527620,37.5529445877276,-122.30942618742424
wknd,Ridership_2040_moderate,Hillsdale,536207,37.54157217114981,-122.30068921820495
wknd,Ridership_2040_moderate,Lawrence,225928,37.37054208586365,-121.99678611573393
wknd,Ridership_2040_moderate,Menlo Park,465806,37.45481747441266,-122.18234505381756
wknd,Ridership_2040_moderate,Millbrae,586303,37.60005813774365,-122.38716357110485
wknd,Ridership_2040_moderate,Morgan Hill,6293,37.12973319634205,-121.650645664784
wknd,Ridership_2040_moderate,Mountain View,346177,37.39445754646227,-122.07593286878692
wknd,Ridership_2040_moderate,Palo Alto,499379,37.44319218110702,-122.16441235036379
wknd,Ridership_2040_moderate,Redwood City,513236,37.48575969310709,-122.23136195740514
wknd,Ridership_2040_moderate,San Antonio,353586,37.407509282199506,-122.10751724793137
wknd,Ridership_2040_moderate,San Bruno,571516,37.630742889729746,-122.41180196248293
wknd,Ridership_2040_moderate,San Carlos,479911,37.50812619416385,-122.26029797578131
wknd,Ridership_2040_moderate,San Jose Diridon,165726,37.32973433784033,-121.90337965869688
wknd,Ridership_2040_moderate,San Martin,1395,37.08595316953493,-121.61044251655308
wknd,Ridership_2040_moderate,San Mateo,540330,37.5681603459612,-122.32391967532075
wknd,Ridership_2040_moderate,Santa Clara,193037,37.353207282614996,-121.93549376712492
wknd,Ridership_2040_moderate,South San Francisco,605089,37.65434311314393,-122.40632367452082
wknd,Ridership_2040_moderate,Sunnyvale,284239,37.37884425148521,-122.03140710781794
wknd,Ridership_2040_moderate,Tamien,47709,37.31274326682811,-121.88475697613043
wknd,Ridership_2040_moderate,Transbay,359941,37.789051867125714,-122.39702424974188
